9.437447 5.934573 7.420241
1.075138 3.011158 9.188764
4.191307 2.113229 1.207646
0.807193 3.299474 7.039311
1.195813 4.179417 1.621522
0.321528 0.264540 7.883362
5.617636 4.188567 8.772432
9.261485 5.316666 3.608418
7.376373 3.767197 1.518942
0.955342 3.151842 5.338333
4.186039 0.652052 6.661674
3.074491 6.920502 3.230280
6.875650 9.525994 7.659436
3.674615 4.374805 6.223833
1.246506 1.229360 3.482110
7.638047 6.539755 5.587496
2.188228 8.802831 4.788089
4.930642 0.064550 4.142952
9.585206 1.637142 5.318025
2.311118 8.231539 8.117422
0.458547 4.170340 6.300350
6.241346 1.034393 5.469009
2.762978 1.827151 8.294185
9.273722 3.170696 7.192505
6.417413 3.751289 1.295153
7.059717 3.020742 6.328538
7.364357 2.853420 5.661726
7.079328 2.690893 5.709231
3.320350 9.502614 5.345596
1.348286 5.432972 1.543491
6.391398 9.214971 8.971990
3.569139 5.302129 2.203270
1.098894 4.627149 3.612799
7.935301 6.930923 1.491829
4.716172 6.210681 5.652731
5.187949 7.737233 4.208677
0.388312 3.623805 4.007080
9.945092 8.323226 8.945043
2.525362 7.841385 3.309111
8.900412 9.506298 1.940113
5.466184 3.920023 4.584076
9.768746 8.814155 7.061337
5.790605 6.847101 5.930518
1.271780 7.520367 9.934510
3.457727 4.258862 9.195931
9.852068 9.527838 1.473836
7.310351 4.783363 7.726235
2.969396 5.467539 4.397713
2.765083 3.570511 7.805935
7.876982 1.387328 0.052237
6.232258 8.206139 2.399032
6.504729 8.750254 1.257335
9.369807 1.975335 5.122394
8.748005 7.839102 3.216670
7.283344 3.307597 6.663532
2.205584 4.113843 9.598856
9.201795 6.175208 6.600759
8.532356 4.274152 8.404655
4.996610 4.736821 9.750266
9.464390 1.245423 4.746791
4.317004 8.264737 9.690304
5.411059 9.806016 8.525014
0.776525 3.890797 7.017979
5.015928 4.714522 9.701148
3.918280 6.156666 4.606274
0.811986 0.514902 0.017046
5.114534 8.409409 7.459429
1.791743 9.825255 3.825209
9.693086 0.915605 7.910609
1.450386 0.973645 3.192292
1.926137 4.145559 2.326118
9.532196 4.693522 1.690820
8.208744 9.625014 0.250485
4.797300 6.087212 3.930373
9.566412 4.518825 7.008429
9.590102 6.111263 6.984523
6.919090 9.223036 4.651665
9.618859 5.831764 9.823230
6.196063 3.444169 7.061646
4.458178 8.205930 9.091597
6.452930 4.390472 3.403156
6.813061 9.195776 7.032571
5.553565 3.521294 5.989373
7.053635 6.880189 2.802858
9.033404 3.650570 2.124851
3.810584 4.985298 9.867055
1.013164 3.091277 8.625594
7.044705 6.043535 4.391577
1.456448 6.897709 2.480923
2.038736 2.068240 5.870806
6.976356 6.422219 9.488645
2.139506 8.231800 8.244883
2.636566 5.227556 5.493010
1.660958 4.151752 5.075175
5.492925 0.591128 2.739796
0.080530 5.898927 5.232234
7.579995 0.120603 1.778948
9.679519 2.393368 2.421525
1.944601 7.817801 4.468397
1.833796 4.082498 5.904415
2.856453 0.069663 5.317882
1.376519 5.713957 4.255489
1.265311 9.088341 6.991889
3.933630 0.335482 6.308075
7.043701 4.694243 7.887578
0.961667 7.429810 5.150822
3.098851 4.876073 0.190088
2.904298 6.428011 1.118034
1.262538 8.757076 7.966219
4.189679 7.778258 7.419796
6.112405 4.395613 2.169976
5.432789 4.730997 8.191654
0.483743 6.555212 7.386365
2.693978 3.472120 0.873025
9.220419 4.819737 1.457590
5.747065 7.449788 5.108904
7.505956 4.536949 4.618540
6.900667 7.015293 8.575094
2.082265 8.123012 6.292568
8.328834 3.539841 9.606575
5.270183 1.291018 6.223844
3.245156 9.640047 3.707493
3.481585 7.149537 2.719659
1.137376 1.519027 1.287591
5.238476 3.491565 6.794342
7.412541 2.161450 2.084683
4.834305 3.337964 8.454246
9.612741 7.224583 7.657970
8.590023 8.201108 2.359760
1.469429 7.457021 3.975687
7.541798 3.569763 3.712228
8.775187 7.013684 3.246775
6.523361 7.053708 8.829275
6.433117 1.967848 4.621088
7.568338 7.305372 9.299951
3.537505 6.661005 2.066539
6.709158 4.042660 9.917480
9.054670 1.117862 9.505338
5.745747 6.023900 7.146166
3.448305 3.918907 8.322087
7.763672 1.611053 8.009448
8.631686 9.451207 7.384550
5.002345 4.878933 6.949879
3.175543 1.103582 9.682785
5.516087 8.798301 5.982226
8.602601 3.392553 7.359606
1.669112 6.265060 2.380173
9.193813 6.051005 9.700062
5.702390 4.632021 9.427095
9.729833 2.114788 1.635752
0.650438 4.352159 3.578693
3.120826 0.619289 1.400843
0.939322 9.674319 3.071048
4.613102 6.079326 0.070228
2.438744 7.745782 9.506873
4.477650 4.171766 2.818824
6.835310 8.702764 4.563864
5.353910 7.664395 4.970307
4.447981 7.741991 2.456051
1.429494 4.830106 2.068805
7.331571 0.399032 6.456813
6.429769 6.313941 6.733863
6.963154 9.516605 1.339779
3.362138 0.287370 2.246024
3.378250 0.435506 0.781846
3.427045 5.150340 9.654723
3.314063 1.084808 3.585335
2.296898 7.816180 4.336304
0.881695 8.932824 3.873377
0.692336 1.237906 8.111920
1.908433 6.402769 2.453478
7.153021 5.932292 2.730622
1.769708 8.415573 7.764259
4.841494 2.878963 2.864815
5.961832 1.730377 7.757623
4.336886 5.544009 7.237577
6.827160 4.287374 6.539762
8.205668 9.191786 3.528523
1.653733 4.154876 5.833220
4.431358 7.842985 3.082250
4.585503 5.147394 4.809236
1.327296 7.656949 6.777337
1.062390 8.208178 1.144345
1.665235 3.615333 7.935737
8.679943 4.331076 2.486325
6.836293 8.317709 5.719272
9.937228 4.907770 4.648157
5.640873 0.558454 4.281282
8.912149 1.712566 3.525840
1.749913 6.563957 9.562948
3.229255 3.783620 8.663863
0.042267 9.977064 2.455879
0.340595 3.395227 8.655821
7.946309 2.170546 7.107486
1.851086 3.081097 9.775437
6.127933 1.813849 8.356837
2.467236 4.405888 7.290261
0.644667 7.094042 4.418595
5.856472 6.868121 5.528739
9.674496 6.017170 0.494937
2.822740 1.517019 4.816347
1.235205 1.742371 5.857437
2.907715 0.357237 1.990349
7.473486 4.459845 2.959679
6.674360 3.032879 0.247284
1.997385 9.104857 0.383409
3.348304 3.320227 5.388910
6.280194 2.368990 1.238427
5.942513 6.425485 1.598662
2.913975 7.187985 1.102283
6.930990 1.274888 6.922424
5.653650 1.557526 6.158333
3.495361 1.349972 5.021044
8.175791 3.727542 2.040790
8.736836 5.462772 9.759554
3.736105 7.996863 9.115578
4.235691 5.505376 7.484580
0.813814 6.792475 6.390514
5.538508 8.152596 5.757275
6.629986 9.729291 0.864074
1.848576 2.518928 5.044431
7.450433 6.990789 0.413048
0.335991 4.843938 2.028544
2.863853 4.034678 8.494966
4.421029 2.973609 7.482707
6.815699 5.476094 9.662348
6.505124 8.748495 6.107384
4.237752 3.745499 3.468734
5.159861 4.728548 9.787294
0.007725 2.983363 6.341781
1.129101 2.061832 2.912596
1.818409 3.757300 3.550661
1.107302 9.453951 6.169792
4.211267 3.764506 6.476705
6.811739 5.550039 0.399563
7.481380 9.240056 2.116527
0.154931 5.623575 0.171295
5.891098 6.810015 6.316036
2.213243 3.556578 8.295078
3.692249 8.552244 4.662363
2.312734 7.145982 8.987908
9.053732 5.314370 2.323247
7.277537 4.568623 0.987101
3.789765 4.198360 1.227141
0.915334 7.138255 0.950708
0.910206 1.077522 8.880262
5.526529 6.347593 0.064220
9.836999 3.590288 7.099460
1.096445 3.197970 5.465447
9.763134 9.273063 4.925546
6.319888 3.363866 2.804379
9.796709 6.407135 1.691580
4.660050 8.482810 9.639444
8.050421 0.022532 2.920670
1.884680 8.063494 9.516440
6.806917 5.284005 8.418995
3.306532 1.333756 9.685567
4.171761 5.844915 7.361482
4.109201 7.530961 1.535316
1.044851 6.363214 9.584529
9.174761 3.575581 6.177168
3.719796 0.334970 4.148283
6.587151 2.143930 2.590717
5.913586 7.936430 0.759615
8.975787 9.390594 7.509675
2.784569 5.148593 1.546633
8.393965 4.892325 4.023443
2.817819 3.584087 7.257859
7.973283 9.718020 2.492397
0.640233 8.935112 2.291872
7.038274 1.219253 4.355797
2.006856 8.933807 5.700083
6.983194 8.849155 6.959590
3.502953 6.168133 9.678841
2.761024 4.294974 6.986062
7.240053 1.397932 3.617155
1.167045 5.710634 2.005056
5.035069 6.850681 0.406305
6.533438 7.454661 5.828625
0.661894 7.652378 4.355167
4.458592 3.584433 9.747676
6.052569 7.113052 6.239284
3.999488 7.832774 4.977055
3.192036 7.523177 4.779830
6.446346 8.637125 6.918830
1.577811 0.484890 8.705645
0.793215 4.660179 5.641366
5.493294 3.769741 2.585657
1.336390 9.940115 1.724987
8.761930 8.946463 8.039284
4.251807 3.699760 1.924142
6.273417 1.580850 3.577097
2.799828 5.495368 3.461684
6.320615 5.442396 5.318724
9.288084 9.614311 8.078122
1.437858 0.783411 3.158872
0.433486 7.039234 8.801870
6.154841 4.000107 7.581712
1.933758 3.555142 0.318492
9.305107 8.965974 0.955205
5.119535 8.205852 6.277746
9.924165 7.272239 9.454788
4.113892 7.656694 3.689290
5.238482 7.728075 6.149508
4.042528 7.455734 9.344891
9.151382 9.405872 4.330554
6.565282 5.832448 3.035839
6.715719 0.617382 7.619268
7.996378 6.199471 4.076409
3.517478 5.563213 6.441451
2.305011 2.866865 0.210122
7.188503 8.191882 0.589315
0.141075 7.401537 2.511463
2.497017 1.527166 4.986041
2.327015 6.546657 8.511588
4.511792 6.050940 8.270114
1.662445 7.276756 9.937530
0.306903 2.025630 9.689345
2.294455 5.623651 2.918029
4.504486 0.568048 8.696258
2.825239 1.700909 7.455990
7.011948 3.806277 2.944478
0.138590 5.023149 0.895019
1.718312 7.670592 6.876955
4.492817 5.506136 2.337350
2.952695 9.193043 7.621119
4.496092 5.937924 3.856428
2.822232 6.048620 8.607257
7.865388 6.939391 5.640900
0.798093 9.318027 4.272853
6.909294 1.394761 4.307419
8.093045 2.866866 8.872167
0.603091 0.644759 0.614264
3.817803 4.436471 8.435078
4.807838 2.023652 4.093477
7.566063 7.305820 9.053885
0.686035 7.914289 7.217740
4.244471 8.107126 6.153088
4.325333 2.542651 5.367412
4.750707 3.294355 1.226148
6.177208 1.513701 2.490914
5.217362 3.108128 1.382099
7.330924 9.321812 1.489069
9.895122 9.910256 0.572819
3.966494 1.939577 6.037029
1.952902 1.881044 8.281251
7.328230 4.114828 8.528554
7.711014 8.268883 2.298055
5.967001 0.826240 7.136716
8.179656 1.267394 7.558911
1.061772 1.325349 7.250730
4.565804 3.333001 6.711157
1.899977 8.033331 9.512610
7.330257 9.848526 5.242489
9.008053 6.397669 8.434237
5.580925 0.090527 1.432077
4.523383 0.675466 1.262538
7.168329 1.242137 3.887618
3.714055 7.025811 2.402526
9.717491 2.281248 8.961904
3.924464 4.680942 9.881133
0.628701 4.998119 4.771549
6.565807 4.829396 0.133495
5.902578 8.930085 6.683408
7.968502 7.465814 1.156701
