zRot,x,y,z,cut,energy,HV,HJ,HCDR3,KV,KJ,KCDR3,LV,LJ,LCDR3
0.0,-5.0,2.5,7.5,1,380302550.106,46,1,1,18,1,96,,,
0.0,-5.0,2.5,7.5,2,380316642.212,46,1,49,18,1,96,,,
0.0,-5.0,2.5,7.5,3,380346201.048,46,1,1,6,1,96,,,
0.0,-5.0,2.5,7.5,4,380360293.154,46,1,49,6,1,96,,,
0.0,-5.0,2.5,7.5,5,380379900.802,46,1,3,6,1,96,,,
0.0,-2.5,5.0,8.75,1,215538110.086,80,1,2,,,,36,5,24
0.0,-2.5,5.0,8.75,2,216458223.657,80,1,4,,,,36,5,24
0.0,-2.5,5.0,8.75,3,216749008.971,80,1,49,,,,36,5,24
0.0,-2.5,5.0,8.75,4,216800072.01,80,1,212,,,,36,5,24
0.0,-2.5,5.0,8.75,5,218500976.891,80,1,312,,,,36,5,24
0.0,-2.5,-2.5,10.0,1,24441523.7962,60,1,21,6,4,94,,,
0.0,-2.5,-2.5,10.0,2,24441762.6219,60,1,21,7,4,94,,,
0.0,-2.5,-2.5,10.0,3,24468420.2346,60,1,21,7,4,38,,,
0.0,-2.5,-2.5,10.0,4,24492164.9927,60,1,21,60,3,119,,,
0.0,-2.5,-2.5,10.0,5,24493859.0651,60,1,21,60,3,94,,,
0.0,0.0,-2.5,10.0,1,13070419.4613,8,1,4,,,,38,4,5
0.0,0.0,-2.5,10.0,2,13166003.5919,108,1,4,,,,38,4,5
0.0,0.0,-2.5,10.0,3,13198720.8233,8,1,1,,,,38,4,5
0.0,0.0,-2.5,10.0,4,13267417.0539,123,5,4,,,,38,4,5
0.0,0.0,-2.5,10.0,5,13294304.9539,108,1,1,,,,38,4,5
0.0,-5.0,0.0,10.0,1,2522512.5062,43,1,1,,,,25,5,21
0.0,-5.0,0.0,10.0,2,2530019.325,43,1,1,,,,25,5,4
0.0,-5.0,0.0,10.0,3,2541742.3817,43,1,60,,,,25,5,21
0.0,-5.0,0.0,10.0,4,2558606.1422,43,1,31,,,,25,5,21
0.0,-5.0,0.0,10.0,5,2581274.6106,43,1,1,,,,25,5,16
0.0,0.0,0.0,10.0,1,150623397.023,17,3,1,,,,25,5,21
0.0,0.0,0.0,10.0,2,150623430.016,17,3,1,,,,25,5,4
0.0,0.0,0.0,10.0,3,150626341.051,17,3,1,,,,25,5,10
0.0,0.0,0.0,10.0,4,150627247.815,17,3,1,,,,25,5,22
0.0,0.0,0.0,10.0,5,150634416.962,17,3,1,,,,25,5,17
0.0,-5.0,2.5,10.0,1,5513659.444,134,1,3,2,4,1,,,
