0 -3.75 -6.25 15.5
0 -2.5 -6.25 15.5
0 -1.25 -6.25 15.5
0 0.0 -6.25 15.5
0 5.0 -6.25 15.5
0 8.75 -6.25 15.5
0 -3.75 -5.0 15.5
0 -2.5 -5.0 15.5
0 -1.25 -5.0 15.5
0 0.0 -5.0 15.5
0 1.25 -5.0 15.5
0 3.75 -5.0 15.5
0 -3.75 -3.75 15.5
0 -2.5 -3.75 15.5
0 -1.25 -3.75 15.5
0 0.0 -3.75 15.5
0 1.25 -3.75 15.5
0 2.5 -3.75 15.5
0 3.75 -3.75 15.5
0 -5.0 -2.5 15.5
0 -3.75 -2.5 15.5
0 -2.5 -2.5 15.5
0 -1.25 -2.5 15.5
0 0.0 -2.5 15.5
0 1.25 -2.5 15.5
0 2.5 -2.5 15.5
0 3.75 -2.5 15.5
0 7.5 -2.5 15.5
0 -5.0 -1.25 15.5
0 -3.75 -1.25 15.5
0 -2.5 -1.25 15.5
0 -1.25 -1.25 15.5
0 0.0 -1.25 15.5
0 1.25 -1.25 15.5
0 2.5 -1.25 15.5
0 3.75 -1.25 15.5
0 6.25 -1.25 15.5
0 7.5 -1.25 15.5
0 8.75 -1.25 15.5
0 -5.0 0.0 15.5
0 -3.75 0.0 15.5
0 -2.5 0.0 15.5
0 -1.25 0.0 15.5
0 0.0 0.0 15.5
0 1.25 0.0 15.5
0 2.5 0.0 15.5
0 3.75 0.0 15.5
0 -5.0 1.25 15.5
0 -3.75 1.25 15.5
0 -2.5 1.25 15.5
0 -1.25 1.25 15.5
0 0.0 1.25 15.5
0 1.25 1.25 15.5
0 -5.0 2.5 15.5
0 -3.75 2.5 15.5
0 -2.5 2.5 15.5
0 -1.25 2.5 15.5
0 0.0 2.5 15.5
0 1.25 2.5 15.5
0 -5.0 3.75 15.5
0 -3.75 3.75 15.5
0 -2.5 3.75 15.5
0 -1.25 3.75 15.5
0 0.0 3.75 15.5
90 -5.0 -10.0 10.5
90 -3.75 -10.0 10.5
90 -2.5 -10.0 10.5
90 -5.0 -8.75 10.5
90 -3.75 -8.75 10.5
90 -5.0 -6.25 10.5
90 -3.75 -5.0 10.5
90 -5.0 -3.75 10.5
90 -2.5 0.0 10.5
90 -2.5 2.5 10.5
90 -2.5 3.75 10.5
90 -5.0 -10.0 11.75
90 -3.75 -10.0 11.75
90 -2.5 -10.0 11.75
90 -1.25 -10.0 11.75
90 -5.0 -8.75 11.75
90 -3.75 -8.75 11.75
90 -2.5 -8.75 11.75
90 -5.0 -7.5 11.75
90 -3.75 -7.5 11.75
90 -1.25 -7.5 11.75
90 -5.0 -6.25 11.75
90 -3.75 -6.25 11.75
90 -5.0 -5.0 11.75
90 -3.75 -5.0 11.75
90 -2.5 -5.0 11.75
90 -3.75 -3.75 11.75
90 -2.5 -1.25 11.75
90 -2.5 0.0 11.75
90 -3.75 1.25 11.75
90 -2.5 1.25 11.75
90 -1.25 1.25 11.75
90 -2.5 2.5 11.75
90 -3.75 3.75 11.75
90 -2.5 3.75 11.75
90 0.0 3.75 11.75
90 -5.0 -10.0 13.0
90 -3.75 -10.0 13.0
90 -2.5 -10.0 13.0
90 -1.25 -10.0 13.0
90 0.0 -10.0 13.0
90 -5.0 -8.75 13.0
90 -3.75 -8.75 13.0
90 -2.5 -8.75 13.0
90 -1.25 -8.75 13.0
90 -5.0 -7.5 13.0
90 -3.75 -7.5 13.0
90 -2.5 -7.5 13.0
90 -1.25 -7.5 13.0
90 0.0 -7.5 13.0
90 -5.0 -6.25 13.0
90 -3.75 -6.25 13.0
90 -2.5 -6.25 13.0
90 -1.25 -6.25 13.0
90 -5.0 -5.0 13.0
90 -3.75 -5.0 13.0
90 -2.5 -5.0 13.0
90 -1.25 -5.0 13.0
90 -5.0 -3.75 13.0
90 -3.75 -3.75 13.0
90 -5.0 -2.5 13.0
90 -3.75 -2.5 13.0
90 -2.5 -2.5 13.0
90 -1.25 -2.5 13.0
90 2.5 -2.5 13.0
90 -5.0 -1.25 13.0
90 -3.75 -1.25 13.0
90 -2.5 -1.25 13.0
90 3.75 -1.25 13.0
90 -5.0 0.0 13.0
90 -3.75 0.0 13.0
90 -2.5 0.0 13.0
90 -1.25 0.0 13.0
90 3.75 0.0 13.0
90 5.0 0.0 13.0
90 -3.75 1.25 13.0
90 -2.5 2.5 13.0
90 -1.25 2.5 13.0
90 3.75 2.5 13.0
90 -5.0 3.75 13.0
90 -3.75 3.75 13.0
90 -2.5 3.75 13.0
90 -1.25 3.75 13.0
90 1.25 3.75 13.0
90 -5.0 -10.0 14.25
90 -3.75 -10.0 14.25
90 -2.5 -10.0 14.25
90 -1.25 -10.0 14.25
90 0.0 -10.0 14.25
90 1.25 -10.0 14.25
90 -5.0 -8.75 14.25
90 -3.75 -8.75 14.25
90 -2.5 -8.75 14.25
90 -1.25 -8.75 14.25
90 0.0 -8.75 14.25
90 1.25 -8.75 14.25
90 -5.0 -7.5 14.25
90 -3.75 -7.5 14.25
90 -2.5 -7.5 14.25
90 -1.25 -7.5 14.25
90 0.0 -7.5 14.25
90 -5.0 -6.25 14.25
90 -3.75 -6.25 14.25
90 -2.5 -6.25 14.25
90 -1.25 -6.25 14.25
90 -5.0 -5.0 14.25
90 -3.75 -5.0 14.25
90 -2.5 -5.0 14.25
90 -1.25 -5.0 14.25
90 0.0 -5.0 14.25
90 -5.0 -3.75 14.25
90 -3.75 -3.75 14.25
90 -2.5 -3.75 14.25
90 -1.25 -3.75 14.25
90 -5.0 -2.5 14.25
90 -3.75 -2.5 14.25
90 -2.5 -2.5 14.25
90 -1.25 -2.5 14.25
90 0.0 -2.5 14.25
90 1.25 -2.5 14.25
90 8.75 -2.5 14.25
90 -5.0 -1.25 14.25
90 -3.75 -1.25 14.25
90 -2.5 -1.25 14.25
90 -1.25 -1.25 14.25
90 3.75 -1.25 14.25
90 5.0 -1.25 14.25
90 6.25 -1.25 14.25
90 7.5 -1.25 14.25
90 8.75 -1.25 14.25
90 -5.0 0.0 14.25
90 -3.75 0.0 14.25
90 -2.5 0.0 14.25
90 -1.25 0.0 14.25
90 2.5 0.0 14.25
90 3.75 0.0 14.25
90 5.0 0.0 14.25
90 6.25 0.0 14.25
90 -5.0 1.25 14.25
90 -3.75 1.25 14.25
90 -2.5 1.25 14.25
90 5.0 1.25 14.25
90 6.25 1.25 14.25
90 7.5 1.25 14.25
90 8.75 1.25 14.25
90 -5.0 2.5 14.25
90 -3.75 2.5 14.25
90 -2.5 2.5 14.25
90 -1.25 2.5 14.25
90 3.75 2.5 14.25
90 5.0 2.5 14.25
90 7.5 2.5 14.25
90 -5.0 3.75 14.25
90 -3.75 3.75 14.25
90 -2.5 3.75 14.25
90 -1.25 3.75 14.25
90 1.25 3.75 14.25
90 2.5 3.75 14.25
90 -5.0 -10.0 15.5
90 -3.75 -10.0 15.5
90 -2.5 -10.0 15.5
90 -1.25 -10.0 15.5
90 0.0 -10.0 15.5
90 1.25 -10.0 15.5
90 2.5 -10.0 15.5
90 -5.0 -8.75 15.5
90 -3.75 -8.75 15.5
90 -2.5 -8.75 15.5
90 -1.25 -8.75 15.5
90 0.0 -8.75 15.5
90 1.25 -8.75 15.5
90 -5.0 -7.5 15.5
90 -3.75 -7.5 15.5
90 -2.5 -7.5 15.5
90 -1.25 -7.5 15.5
90 0.0 -7.5 15.5
90 -5.0 -6.25 15.5
90 -3.75 -6.25 15.5
90 -2.5 -6.25 15.5
90 -1.25 -6.25 15.5
90 -5.0 -5.0 15.5
90 -3.75 -5.0 15.5
90 -2.5 -5.0 15.5
90 -1.25 -5.0 15.5
90 -5.0 -3.75 15.5
90 -3.75 -3.75 15.5
90 -2.5 -3.75 15.5
90 -1.25 -3.75 15.5
90 0.0 -3.75 15.5
90 -5.0 -2.5 15.5
90 -3.75 -2.5 15.5
90 -2.5 -2.5 15.5
90 -1.25 -2.5 15.5
90 0.0 -2.5 15.5
90 1.25 -2.5 15.5
90 2.5 -2.5 15.5
90 3.75 -2.5 15.5
90 5.0 -2.5 15.5
90 8.75 -2.5 15.5
90 -5.0 -1.25 15.5
90 -3.75 -1.25 15.5
90 -2.5 -1.25 15.5
90 -1.25 -1.25 15.5
90 0.0 -1.25 15.5
90 1.25 -1.25 15.5
90 2.5 -1.25 15.5
90 3.75 -1.25 15.5
90 5.0 -1.25 15.5
90 6.25 -1.25 15.5
90 7.5 -1.25 15.5
90 8.75 -1.25 15.5
90 -5.0 0.0 15.5
90 -3.75 0.0 15.5
90 -2.5 0.0 15.5
90 -1.25 0.0 15.5
90 0.0 0.0 15.5
90 3.75 0.0 15.5
90 5.0 0.0 15.5
90 6.25 0.0 15.5
90 7.5 0.0 15.5
90 8.75 0.0 15.5
90 -5.0 1.25 15.5
90 -3.75 1.25 15.5
90 -2.5 1.25 15.5
90 2.5 1.25 15.5
90 3.75 1.25 15.5
90 5.0 1.25 15.5
90 6.25 1.25 15.5
90 7.5 1.25 15.5
90 8.75 1.25 15.5
90 -5.0 2.5 15.5
90 -3.75 2.5 15.5
90 -2.5 2.5 15.5
90 -1.25 2.5 15.5
90 0.0 2.5 15.5
90 1.25 2.5 15.5
90 2.5 2.5 15.5
90 3.75 2.5 15.5
90 6.25 2.5 15.5
90 7.5 2.5 15.5
90 -5.0 3.75 15.5
90 -3.75 3.75 15.5
90 -2.5 3.75 15.5
90 -1.25 3.75 15.5
90 0.0 3.75 15.5
90 1.25 3.75 15.5
180 6.25 -2.5 10.5
180 7.5 -2.5 10.5
180 8.75 -2.5 10.5
180 6.25 -1.25 10.5
180 8.75 -1.25 10.5
180 6.25 0.0 10.5
180 7.5 0.0 10.5
180 8.75 0.0 10.5
180 6.25 1.25 10.5
180 7.5 1.25 10.5
180 8.75 1.25 10.5
180 5.0 2.5 10.5
180 6.25 2.5 10.5
180 7.5 2.5 10.5
180 8.75 2.5 10.5
180 -2.5 3.75 10.5
180 6.25 3.75 10.5
180 7.5 3.75 10.5
180 8.75 3.75 10.5
180 8.75 -10.0 11.75
180 7.5 -3.75 11.75
180 5.0 -2.5 11.75
180 7.5 -2.5 11.75
180 -3.75 2.5 11.75
180 3.75 2.5 11.75
180 6.25 2.5 11.75
180 7.5 2.5 11.75
180 8.75 2.5 11.75
180 6.25 3.75 11.75
180 7.5 3.75 11.75
180 8.75 3.75 11.75
180 -5.0 -10.0 13.0
180 5.0 -10.0 13.0
180 6.25 -10.0 13.0
180 7.5 -10.0 13.0
180 8.75 -10.0 13.0
180 1.25 -8.75 13.0
180 3.75 -8.75 13.0
180 8.75 -8.75 13.0
180 8.75 -7.5 13.0
180 5.0 -3.75 13.0
180 6.25 -3.75 13.0
180 7.5 -3.75 13.0
180 5.0 -2.5 13.0
180 6.25 -2.5 13.0
180 7.5 -2.5 13.0
180 8.75 -2.5 13.0
180 8.75 -1.25 13.0
180 8.75 0.0 13.0
180 8.75 1.25 13.0
180 5.0 2.5 13.0
180 6.25 2.5 13.0
180 7.5 2.5 13.0
180 8.75 2.5 13.0
180 -2.5 3.75 13.0
180 -1.25 3.75 13.0
180 5.0 3.75 13.0
180 6.25 3.75 13.0
180 7.5 3.75 13.0
180 8.75 3.75 13.0
180 -5.0 -10.0 14.25
180 1.25 -10.0 14.25
180 2.5 -10.0 14.25
180 3.75 -10.0 14.25
180 5.0 -10.0 14.25
180 6.25 -10.0 14.25
180 7.5 -10.0 14.25
180 8.75 -10.0 14.25
180 -1.25 -8.75 14.25
180 1.25 -8.75 14.25
180 2.5 -8.75 14.25
180 3.75 -8.75 14.25
180 5.0 -8.75 14.25
180 6.25 -8.75 14.25
180 7.5 -8.75 14.25
180 8.75 -8.75 14.25
180 2.5 -7.5 14.25
180 3.75 -7.5 14.25
180 5.0 -7.5 14.25
180 6.25 -7.5 14.25
180 7.5 -7.5 14.25
180 8.75 -7.5 14.25
180 5.0 -6.25 14.25
180 6.25 -6.25 14.25
180 7.5 -6.25 14.25
180 8.75 -6.25 14.25
180 5.0 -5.0 14.25
180 7.5 -5.0 14.25
180 8.75 -5.0 14.25
180 6.25 -3.75 14.25
180 7.5 -3.75 14.25
180 8.75 -3.75 14.25
180 3.75 -2.5 14.25
180 5.0 -2.5 14.25
180 6.25 -2.5 14.25
180 7.5 -2.5 14.25
180 8.75 -2.5 14.25
180 3.75 -1.25 14.25
180 6.25 -1.25 14.25
180 7.5 -1.25 14.25
180 8.75 -1.25 14.25
180 6.25 0.0 14.25
180 7.5 0.0 14.25
180 8.75 0.0 14.25
180 -2.5 1.25 14.25
180 2.5 1.25 14.25
180 3.75 1.25 14.25
180 5.0 1.25 14.25
180 6.25 1.25 14.25
180 7.5 1.25 14.25
180 8.75 1.25 14.25
180 0.0 2.5 14.25
180 3.75 2.5 14.25
180 5.0 2.5 14.25
180 6.25 2.5 14.25
180 7.5 2.5 14.25
180 8.75 2.5 14.25
180 -2.5 3.75 14.25
180 -1.25 3.75 14.25
180 0.0 3.75 14.25
180 2.5 3.75 14.25
180 3.75 3.75 14.25
180 6.25 3.75 14.25
180 7.5 3.75 14.25
180 8.75 3.75 14.25
180 -5.0 -10.0 15.5
180 -3.75 -10.0 15.5
180 0.0 -10.0 15.5
180 1.25 -10.0 15.5
180 2.5 -10.0 15.5
180 3.75 -10.0 15.5
180 5.0 -10.0 15.5
180 6.25 -10.0 15.5
180 7.5 -10.0 15.5
180 8.75 -10.0 15.5
180 -5.0 -8.75 15.5
180 -3.75 -8.75 15.5
180 -2.5 -8.75 15.5
180 -1.25 -8.75 15.5
180 0.0 -8.75 15.5
180 1.25 -8.75 15.5
180 2.5 -8.75 15.5
180 3.75 -8.75 15.5
180 5.0 -8.75 15.5
180 6.25 -8.75 15.5
180 7.5 -8.75 15.5
180 8.75 -8.75 15.5
180 -5.0 -7.5 15.5
180 -3.75 -7.5 15.5
180 -2.5 -7.5 15.5
180 -1.25 -7.5 15.5
180 0.0 -7.5 15.5
180 1.25 -7.5 15.5
180 2.5 -7.5 15.5
180 3.75 -7.5 15.5
180 5.0 -7.5 15.5
180 6.25 -7.5 15.5
180 7.5 -7.5 15.5
180 8.75 -7.5 15.5
180 -5.0 -6.25 15.5
180 -2.5 -6.25 15.5
180 -1.25 -6.25 15.5
180 0.0 -6.25 15.5
180 1.25 -6.25 15.5
180 2.5 -6.25 15.5
180 3.75 -6.25 15.5
180 5.0 -6.25 15.5
180 6.25 -6.25 15.5
180 7.5 -6.25 15.5
180 8.75 -6.25 15.5
180 -3.75 -5.0 15.5
180 -2.5 -5.0 15.5
180 2.5 -5.0 15.5
180 3.75 -5.0 15.5
180 5.0 -5.0 15.5
180 6.25 -5.0 15.5
180 7.5 -5.0 15.5
180 8.75 -5.0 15.5
180 -2.5 -3.75 15.5
180 0.0 -3.75 15.5
180 2.5 -3.75 15.5
180 5.0 -3.75 15.5
180 6.25 -3.75 15.5
180 7.5 -3.75 15.5
180 8.75 -3.75 15.5
180 -2.5 -2.5 15.5
180 0.0 -2.5 15.5
180 2.5 -2.5 15.5
180 5.0 -2.5 15.5
180 6.25 -2.5 15.5
180 7.5 -2.5 15.5
180 8.75 -2.5 15.5
180 0.0 -1.25 15.5
180 2.5 -1.25 15.5
180 3.75 -1.25 15.5
180 5.0 -1.25 15.5
180 6.25 -1.25 15.5
180 7.5 -1.25 15.5
180 8.75 -1.25 15.5
180 -2.5 0.0 15.5
180 -1.25 0.0 15.5
180 0.0 0.0 15.5
180 1.25 0.0 15.5
180 2.5 0.0 15.5
180 3.75 0.0 15.5
180 5.0 0.0 15.5
180 6.25 0.0 15.5
180 7.5 0.0 15.5
180 8.75 0.0 15.5
180 -2.5 1.25 15.5
180 -1.25 1.25 15.5
180 0.0 1.25 15.5
180 2.5 1.25 15.5
180 3.75 1.25 15.5
180 5.0 1.25 15.5
180 6.25 1.25 15.5
180 7.5 1.25 15.5
180 8.75 1.25 15.5
180 -2.5 2.5 15.5
180 -1.25 2.5 15.5
180 0.0 2.5 15.5
180 1.25 2.5 15.5
180 2.5 2.5 15.5
180 3.75 2.5 15.5
180 5.0 2.5 15.5
180 6.25 2.5 15.5
180 7.5 2.5 15.5
180 8.75 2.5 15.5
180 -2.5 3.75 15.5
180 -1.25 3.75 15.5
180 0.0 3.75 15.5
180 1.25 3.75 15.5
180 2.5 3.75 15.5
180 3.75 3.75 15.5
180 5.0 3.75 15.5
180 6.25 3.75 15.5
180 7.5 3.75 15.5
180 8.75 3.75 15.5
